HP:0012300	Ureteral agenesis	عدم تكون الحالب
HP:0012301	Type II transferrin isoform profile	نمط غير طبيعي للترافيرين
HP:0012302	Herpes simplex encephalitis	التهاب الدماغ بالهربس
HP:0012303	Abnormal aortic arch morphology	تشوه في قوس الأبهر
HP:0012304	Hypoplastic aortic arch	قوس الأبهر غير مكتمل النمو
HP:0012305	Coarctation of the descending aortic arch	تضيق في الأبهر النازل
HP:0033222	Inverted CD4:CD8 ratio	تغير نسبة الخلايا المناعية
HP:0033223	Abnormal glomerular parietal epithelial cell morphology	تغير في شكل خلايا الكبسولة الكبيبية
HP:0033224	Glomerular parietal epithelial cell hyperplasia	ازدياد خلايا الكبسولة الكبيبية
HP:0033225	Glomerular parietal epithelial cell hypertrophy	زيادة حجم خلايا الكبسولة الكبيبية
HP:0033226	Bowman capsular hyaline drops	تجمع مادي في الكبسولة الكبيبية
HP:0033227	Glomerular synechial adhesion	التصاق غير طبيعي في الكبسولة الكبيبية
HP:0033228	Triceps areflexia	عدم استجابة عضلة الذراع الخلفية
HP:0033229	Brachioradialis areflexia	عدم استجابة منعكس العضلة المثنية
HP:0033230	Biceps areflexia	عدم استجابة عضلة الذراع الأمامية
HP:0033231	Abnormal glomerular mesangial cellularity	زيادة أو نقصان خلايا الكبيبة
HP:0012306	Abnormal rib ossification	خلل تكوين عظام الأضلاع
HP:0012307	Spatulate ribs	الأضلاع العريضة
HP:0012308	Decreased circulating complement C9 concentration	نقص عنصر C9 في الدم
HP:0012309	Cutaneous amyloidosis	وجود تراكم النشواني في الجلد
HP:0012310	Abnormal monocyte count	تغير في عدد خلايا الدم الوحيدة
HP:0012311	Increased total monocyte count	زيادة عدد خلايا الدم الوحيدة
HP:0012312	Decreased total monocyte count	نقص عدد خلايا الدم الوحيدة
HP:0012313	Heberden node	تورم في مفاصل الأصابع
HP:0012314	Bouchard node	تورم في مفاصل الأصابع
HP:0012315	Histiocytoma	ورم الأنسجة
HP:0033232	Abnormal glomerular mesangial matrix morphology	مشاكل في مصفوفة الكلى
HP:0033233	Paramesangial deposits	ترسبات مناعية في الكلى
HP:0033234	Mesangial hyaline deposition	مواد غير طبيعية في المسراق
HP:0033235	Difficulty descending stairs	صعوبة في النزول من الدرج
HP:0033236	Cognitive fatigue	الإرهاق الذهني
HP:0033237	Visceral epithelial cell detachment	انفصال خلايا الكلى
HP:0033238	Podocyte microvillous transformation	تغير في شكل الأهداب في الكلى
HP:0033239	Visceral epithelial cell capping	غطاء الخلايا الطلائية في الكلى
HP:0033240	Elevated RV/TLC ratio	مشاكل تنفسية في الرئة
HP:0033241	Polyalveolar lobe	زيادة عدد الأسناخ في الرئة
HP:0012316	Fibrous tissue neoplasm	ورم ليفي
HP:0012317	Sacroiliac arthritis	التهاب المفصل في أسفل الظهر
HP:0012318	Occipital neuralgia	صداع في قاعدة الرأس
HP:0012319	Absent pigmentation of the abdomen	غياب لون الجلد في البطن
HP:0012320	Absent pigmentation of the limbs	غياب لون الجلد في الأطراف
HP:0012321	D-2-hydroxyglutaric aciduria	زيادة الحمض في البول
HP:0012322	Perifolliculitis	التهاب حول بصيلات الشعر
HP:0012323	Sleep myoclonus	تشنجات عضلية أثناء النوم
HP:0012324	Myeloid leukemia	سرطان الدم نخاعي
HP:0012325	Chronic myelomonocytic leukemia	سرطان الدم المزمن
HP:0033242	Horseshoe lung	اندماج الرئة الخلفي
HP:0033243	Pulmonary necrosis	موت خلايا الرئة
HP:0033244	Glycogen accumulation in pulmonary interstitial cells	تراكم الجليكوجين في رئة
HP:0033245	Abnormal alveolar type II pneumocyte morphology	تشوه خلايا رئوية نوع II
HP:0033246	Type II pneumocyte hypertrophy	تضخم خلايا رئوية نوع II
HP:0033247	Pulmonary amyloidosis	تراكم بروتين غير طبيعي في الرئة
HP:0033248	Multiple pulmonary interstitial hyalinized nodules	عقيدات ليفية في الرئة
HP:0033249	Focal substantia nigra T2 hyperintensity	زيادة إضاءة المادة السوداء في التصوير بالرنين
HP:0033250	Nailfold capillary tortuosity	تعرج الأوعية الدموية في الأظافر
HP:0033251	Elevated residual volume	زيادة الهواء المتبقي في الرئة
HP:0033252	Palmar hyperlinearity	علامات جلد بارزة على راحة اليد
HP:0033253	Reduced circulating interferon gamma concentration	انخفاض أحد بروتينات المناعة في الدم
HP:0033254	Anorectal stricture	تضييق في منطقة الشرج
HP:0033255	Congenital lobar overinflation	تضخم خلقي في جزء من الرئة
HP:0033256	Pancolitis	التهاب في كل أجزاء القولون
HP:0033257	Delayed ability to walk with support	تأخر الطفل في المشي مع التمسك
HP:0033258	Sudden unexpected death in epilepsy	وفاة مفاجئة بسبب الصرع
HP:0033259	Non-motor seizure	نوبة بدون حركات مفاجئة
HP:0012326	Abnormal celiac artery morphology	تشوه الشريان البطني
HP:0012327	Celiac artery compression	ضغط الشريان البطني
HP:0012328	Cementoma	ورم الأسنان
HP:0012329	Tufted angioma	ورم وعائي في الجلد
HP:0010495	Amniotic constriction rings of legs	حلقات انقباض في الأرجل
HP:0010496	Hypertrophy of the lower limb	زيادة حجم القدمين
HP:0010497	Sirenomelia	التصاق الساقين
HP:0010498	Bipartite patella	كسر في عظمة الركبة
HP:0010499	Patellar subluxation	خلع جزئي في الرضفة
HP:0010500	Hyperextensibility of the knee	تمدد الركبة بشكل مفرط
HP:0010501	Limitation of knee mobility	حركة محدودة في الركبة
HP:0010502	Fibular bowing	انحناء عظم الساق
HP:0010503	Fibular duplication	عظم الساق المزدوج
HP:0010504	Increased length of the tibia	زيادة طول الساق السفلية
HP:0010505	Limitation of movement at ankles	تقييد حركة الكاحل
HP:0010506	Abnormal plantar dermatoglyphics	نقوش القدم غير العادية
HP:0010507	Foot asymmetry	اختلاف بين القدمين
HP:0010508	Metatarsus valgus	مشط القدم للخارج
HP:0010509	Aplasia of the tarsal bones	غياب عظم الكاحل
HP:0010510	Hypermobility of toe joints	زيادة حركة مفاصل الأصابع
HP:0010511	Long toe	طول غير معتاد للأصابع
HP:0010512	Adrenal calcification	تكلس الغدد الكظرية
HP:0010513	Pituitary calcification	تكلس في الغدة النخامية
HP:0010514	Hyperpituitarism	زيادة إفراز هرمونات الغدة النخامية
HP:0010515	Aplasia/Hypoplasia of the thymus	غياب أو نقص تطور الغدة الزعترية
HP:0010516	Thymus hyperplasia	تضخم الغدة الزعترية
HP:0010517	Ectopic thymus tissue	موقع غير طبيعي للغدة الزعترية
HP:0010518	Thyroglossal cyst	كيس في الغدة الدرقية
HP:0010519	Increased fetal movement	حركة زائدة للجنين
HP:0010521	Gait apraxia	صعوبة في المشي
HP:0025748	Restricted tongue movement	صعوبة تحريك اللسان
HP:0025749	Asymmetric blood pressure between limbs	فرق في قياس ضغط الدم بين اليدين أو القدمين
HP:0025750	Asymmetric blood pressure between legs	فرق في قياس ضغط الدم بين الساقين
HP:0025751	Reduced anterior scleral thickness	الصلبة الأمامية أقل سماكة
HP:0025752	Reduced posterior scleral thickness	الصلبة الخلفية أقل سماكة
HP:0025753	Elevated urinary 2-aminoisobutyric acid	ارتفاع حمض أميني في البول
HP:0025754	Reduced beta-hexosaminidase A activity	انخفاض إنزيم في الدم
HP:0025755	Abnormal nail shape	شكل غير عادي للظفر
HP:0025756	Abnormal nail attachment	مشاكل في تعلق الظفر
HP:0025757	Abnormal nail surface	سطح غير عادي للظفر
HP:0010532	Paroxysmal vertigo	نوبات دوار
HP:0010533	Spasmus nutans	تشنج يافع
HP:0010534	Transient global amnesia	فقدان مؤقت للذاكرة
HP:0010535	Sleep apnea	توقف التنفس أثناء النوم
HP:0010536	Central sleep apnea	انقطاع التنفس المركزي أثناء النوم
HP:0010537	Wide cranial sutures	دروز جمجمة كبيرة
HP:0010538	Small sella turcica	صغر الحفرة النخامية
HP:0010539	Thin calvarium	عظم جمجمة رقيق
HP:0010540	Advanced pneumatization of cranial sinuses	زيادة تصخيم في جيوب الجمجمة
HP:0010541	Cutis gyrata of scalp	تجاعيد فروة الرأس
HP:0010542	Vestibular nystagmus	حركات غير طبيعية في العين بسبب مشاكل توازن
HP:0010543	Opsoclonus	حركات غير مستمرة وكبيرة للعين في كل الاتجاهات
HP:0025740	Elevated brain succinate level by MRS	زيادة في مستوى سوكسينات الدماغ عند الفحص بالرنين المغناطيسي
HP:0025741	Brainstem lucency	منطقة في جذع الدماغ تظهر أقل كثافة في الصور الطبية
HP:0025742	Elevated urine L-xylulose level	زيادة في نسبة زيلولوز في البول
HP:0025743	Elevated urine biliverdin level	زيادة في نسبة بيلفيردين في البول
HP:0025744	Elevated urine dodecanedioic acid level	زيادة في نسبة حمض دوديكانديويك في البول
HP:0025745	Abnormal urine amino acid level	تغير في نسبة الأحماض الأمينية في البول
HP:0025746	Diminished urine glutamine level	نقص في نسبة الجلوتامين في البول
HP:0025747	Tongue spasticity	تصلب في عضلات اللسان
HP:0010522	Dyslexia	صعوبة في القراءة
HP:0010523	Alexia	العمى عن الكلمات
HP:0010524	Disturbed sensory perception	اضطراب حسي
HP:0010525	Finger agnosia	عدم القدرة على التعرف على الأصابع
HP:0010526	Dysgraphia	صعوبة في الكتابة
HP:0010527	Astereognosis	عدم القدرة على تعرف الأشياء باللمس
HP:0010528	Prosopagnosia	عدم القدرة على تعرف الوجوه
HP:0010529	Echolalia	ترديد الكلام
HP:0010530	Palatal tremor	اهتزاز لا إرادي في الحنك
HP:0010531	Spinal myoclonus	تشنجات لا إرادية في العمود الفقري
HP:0025758	Characteristic of mass	خاصية الكتلة
HP:0025759	Mobile lump	نتوء متحرك
HP:0025760	Immobile lump	نتوء ثابت
HP:0025761	Painless mass	نتوء غير مؤلم
HP:0025762	Anti-ganglionic acetylcholine receptor antibody positivity	أجسام مضادة لمستقبلات الأسيتيل كولين
HP:0025763	Positive urine anion gap	فارق أيونات البول
HP:0025764	Nasoethmoidal encephalocele	نتوء دماغي عبر الأنف
HP:0025765	Rubber-like lump	نتوء طري
HP:0025766	Abnormal affect	مشاعر غير طبيعية
HP:0025769	Disordered formal thought process	تفكير غير منظم
HP:0009225	Aplasia of the proximal phalanx of the 5th finger	عدم وجود العظم الداخلي للإصبع الصغير
HP:0009226	Short proximal phalanx of the 5th finger	قصر العظم الداخلي للإصبع الصغير
HP:0009227	Broad proximal phalanx of the 5th finger	اتساع العظم الداخلي للإصبع الصغير
HP:0009228	Bullet-shaped proximal phalanx of the 5th finger	العظم الداخلي للإصبع الصغير شكل رصاصة
HP:0009229	Curved proximal phalanx of the 5th finger	العظم الداخلي المنحني للإصبع الصغير
HP:0009230	Osteolytic defects of the proximal phalanx of the 5th finger	تحلل العظم الداخلي للإصبع الصغير
HP:0009231	Patchy sclerosis of the proximal phalanx of the 5th finger	زيادة غير متساوية في كثافة العظم الداخلي للإصبع الصغير
HP:0009232	Symphalangism affecting the proximal phalanx of the 5th finger	التحام العظم الداخلي للإصبع الصغير
HP:0009233	Triangular shaped proximal phalanx of the 5th finger	العظم الداخلي للإصبع الصغير شكل مثلث
HP:0009234	Symphalangism of the proximal phalanx of the 5th finger with the 5th metacarpal	التحام العظم الداخلي للإصبع الصغير مع العظم الطويل الخامس لليد
HP:0025770	2-3 finger osseus syndactyly	التحام الأصابع
HP:0025771	Ruminations	اجترار الأفكار
HP:0025772	Abnormal lexical patterns	كلام غير طبيعي
HP:0020300	Abnormal elbow morphology	عيب في الكوع
HP:0020301	Abnormal elbow physiology	وظيفة غير طبيعية في الكوع
HP:0020302	Restrictive eating	التقليل من الطعام
HP:0020303	Abnormal fetal abdominal circumference	محيط بطن الجنين غير طبيعي
HP:0020304	Increased fetal abdominal circumference	محيط البطن الجنيني كبير
HP:0020305	Abnormal fetal head circumference	محيط رأس الجنين غير طبيعي
HP:0020306	Decreased fetal head circumference	محيط رأس الجنين صغير
HP:0020307	Increased fetal head circumference	زيادة حجم رأس الجنين
HP:0009216	Cone-shaped epiphysis of the middle phalanx of the 4th finger	نهاية مخروطية لعظمة الإصبع البنصر الوسطى
HP:0009217	Enlarged epiphysis of the middle phalanx of the 4th finger	تضخم النهاية العظمية للإصبع البنصر الوسطى
HP:0009218	Fragmentation of the epiphysis of the middle phalanx of the 4th finger	تجزؤ النهاية العظمية للإصبع البنصر الوسطى
HP:0009219	Irregular epiphysis of the middle phalanx of the 4th finger	عدم انتظام النهاية العظمية للإصبع البنصر الوسطى
HP:0009220	Ivory epiphysis of the middle phalanx of the 4th finger	زيادة كثافة العظم في نهاية الإصبع البنصر الوسطى
HP:0009221	Pseudoepiphysis of the middle phalanx of the 4th finger	نهاية عظمية إضافية كاذبة للإصبع البنصر الوسطى
HP:0009222	Small epiphysis of the middle phalanx of the 4th finger	صغر النهاية العظمية للإصبع البنصر الوسطى
HP:0009223	Stippling of the epiphysis of the middle phalanx of the 4th finger	نقط كلسية في نهاية الإصبع البنصر الوسطى
HP:0009224	Triangular epiphysis of the middle phalanx of the 4th finger	نهاية مثلثة للإصبع البنصر الوسطى
HP:0009236	Rhomboid or triangular shaped 5th finger proximal phalanx	عظمة الإصبع الأصغر بشكل معين أو مثلث
HP:0009237	Short 5th finger	الإصبع الأصغر قصير
HP:0009238	Aplasia of the 5th finger	الإصبع الأصغر غائب
HP:0009239	Aplasia/Hypoplasia of the distal phalanx of the 5th finger	عظمة الإصبع الأصغر الخارجية غائبة أو صغيرة
HP:0009240	Broad distal phalanx of the 5th finger	عظمة الإصبع الأصغر الخارجية عريضة
HP:0009241	Bullet-shaped distal phalanx of the 5th finger	عظمة الإصبع الأصغر الخارجية على شكل رصاصة
HP:0009242	Osteolytic defects of the distal phalanx of the 5th finger	عيوب انحلالية في عظمة الإصبع الأصغر الخارجية
HP:0009243	Patchy sclerosis of the distal phalanx of the 5th finger	زيادة غير منتظمة في كثافة العظام في عظمة الإصبع الأصغر الخارجية
HP:0009244	Distal/middle symphalangism of 5th finger	اندماج عظمتي الإصبع الأصغر البعيد والوسطى
HP:0009245	Triangular shaped distal phalanx of the 5th finger	عظمة الإصبع الأصغر الخارجية على شكل مثلث
HP:0009246	Aplasia of the distal phalanx of the 5th finger	غياب عظمة الإصبع الصغير البعيدة
HP:0009247	Abnormality of the epiphysis of the middle phalanx of the 4th finger	تشوه نهاية العظمة الوسطى للإصبع البنصر
HP:0009248	Abnormality of the epiphysis of the proximal phalanx of the 4th finger	تشوه نهاية العظمة الداخلية للإصبع البنصر
HP:0009249	Abnormality of the epiphysis of the distal phalanx of the 4th finger	تشوه نهاية العظمة الخارجية للإصبع البنصر
HP:0009250	Absent epiphysis of the distal phalanx of the 4th finger	غياب نهاية العظمة الخارجية للإصبع البنصر
HP:0009251	Bracket epiphysis of the distal phalanx of the 4th finger	نهاية العظمة الخارجية للإصبع البنصر بشكل قوس
HP:0009252	Cone-shaped epiphysis of the distal phalanx of the 4th finger	نهاية العظمة الخارجية للإصبع البنصر بشكل مخروط
HP:0009253	Enlarged epiphysis of the distal phalanx of the 4th finger	نهاية العظمة الخارجية للإصبع البنصر مكبرة
HP:0009254	Fragmentation of the epiphysis of the distal phalanx of the 4th finger	تفكك نهاية العظمة الخارجية للإصبع البنصر
HP:0009255	Irregular epiphysis of the distal phalanx of the 4th finger	نهاية العظمة الخارجية للإصبع البنصر غير منتظمة
HP:0009266	Irregular epiphysis of the proximal phalanx of the 4th finger	نهاية غير منتظمة للعظم الأقرب في الإصبع الرابع
HP:0009267	Ivory epiphysis of the proximal phalanx of the 4th finger	كثافة عظمية زائدة في نهاية العظم الأقرب في الإصبع الرابع
HP:0009268	Pseudoepiphysis of the proximal phalanx of the 4th finger	المشاشة الكاذبة في الإصبع الرابع
HP:0009269	Small epiphysis of the proximal phalanx of the 4th finger	نهاية صغيرة للعظم الأقرب في الإصبع الرابع
HP:0009270	Stippling of the epiphysis of the proximal phalanx of the 4th finger	تكلسات منقطة في نهاية العظم الأقرب في الإصبع الرابع
HP:0009271	Triangular epiphysis of the proximal phalanx of the 4th finger	نهاية مثلثة الشكل للعظم الأقرب في الإصبع الرابع
HP:0009272	Aplasia/Hypoplasia of the 4th finger	غياب/صغر عظم الإصبع الرابع
HP:0009273	Deviation of the 4th finger	انحراف الإصبع الرابع
HP:0009274	Joint contracture of the 4th finger	تقلص مفاصلي في الإصبع الرابع
HP:0009275	Contracture of the distal interphalangeal joint of the 4th finger	تقلص في مفصل الإصبع الرابع
HP:0009256	Ivory epiphysis of the distal phalanx of the 4th finger	زيادة كثافة العظم في نهاية أصبع الخاتم
HP:0009257	Pseudoepiphysis of the distal phalanx of the 4th finger	وجود نواة نمو أخرى في السلامية من أصبع الخاتم
HP:0009258	Small epiphysis of the distal phalanx of the 4th finger	نواة نمو صغيرة في نهاية أصبع الخاتم
HP:0009259	Stippling of the epiphysis of the distal phalanx of the 4th finger	وجود ترسيبات نقطية في نهاية أصبع الخاتم
HP:0009260	Triangular epiphysis of the distal phalanx of the 4th finger	نواة نمو مثلثة الشكل في نهاية أصبع الخاتم
HP:0009261	Absent epiphysis of the proximal phalanx of the 4th finger	غياب نهاية العظم الأقرب من أصبع الخاتم
HP:0009262	Bracket epiphysis of the proximal phalanx of the 4th finger	نواة نمو بشكل قوس في أصبع الخاتم
HP:0009263	Cone-shaped epiphysis of the proximal phalanx of the 4th finger	نواة نمو مخروطية الشكل في نهاية أصبع الخاتم
HP:0009264	Enlarged epiphysis of the proximal phalanx of the 4th finger	نهاية العظم الكبيرة القريبة من أصبع الخاتم
HP:0009265	Fragmentation of the epiphysis of the proximal phalanx of the 4th finger	تجزئة نهاية العظم القريبة من أصبع الخاتم
HP:0020312	Focal hyperpigmented area associated with subretinal scar tissue	منطقة داكنة تحت العين
HP:0020313	Discrete fundus hypopigmentation	منطقة فاتحة في شبكية العين
HP:0025002	Abnormal cecum morphology	شكل غير طبيعي للأعور
HP:0025003	Flail chest	كسور في الأضلاع تسبب صدر غير مستقر
HP:0025004	Hallux rigidus	التهاب المفاصل في إصبع القدم الكبير
HP:0025005	Thickening of glomerular capillary wall	جدار الشعيرات الدموية السميك في الكلى
HP:0025006	Abnormal glomerular capillary morphology	شكله غير طبيعي في شعيرات الكلى
HP:0025007	Ectopic fovea	مكان غير صحيح لبقعة الرؤية المركزية
HP:0025008	Tracheal tug on inspiration	حركة لأسفل في القصبة الهوائية أثناء التنفس
HP:0025009	Forward slanting upper incisors	ميلان الأسنان للأمام
HP:0009276	Contracture of the proximal interphalangeal joint of the 4th finger	التواء الإصبع الرابع
HP:0009277	Contracture of the metacarpophalangeal joint of the 4th finger	انحناء المفصل بين راحة اليد والإصبع الرابع
HP:0009278	Ulnar deviation of the 4th finger	انحراف الإصبع الرابع نحو الإصبع الخامس
HP:0009279	Radial deviation of the 4th finger	انحراف الإصبع الرابع نحو الإبهام
HP:0009280	Short 4th finger	قصر الإصبع الرابع
HP:0009281	Aplasia of the 4th finger	فقدان الإصبع الرابع
HP:0020308	Increased anteroposterior lens thickness	زيادة سمك العدسة
HP:0020309	Ankle instability	ضعف الكاحل
HP:0020310	Retinal phlebitis	التهاب العروق في العين
HP:0020311	Ophthalmic artery hypoperfusion	نقص إمداد الدم إلى العين
HP:0025010	Foveal atrophy	تآكل مركز الشبكية
HP:0025011	Pyriform aperture stenosis	تضيق فتحة الأنف الأمامية
HP:0025012	Status cribrosum	وجود فراغات في الدماغ
HP:0025013	Decerebrate rigidity	تيبس عضلي شديد
HP:0025014	Subcutaneous spheroids	نتوءات صلبة تحت الجلد
HP:0025015	Abnormal vascular morphology	شذوذ في شكل الأوعية الدموية
HP:0025016	Abnormal capillary morphology	شذوذ في شكل الشعيرات الدموية
HP:0025017	Capillary fragility	شعيرات ضعيفة وسهلة الانفجار
HP:0025773	Abnormal semantics	استخدام غريب للكلمات
HP:0025774	Idiosyncratic use of words	استخدام غريب للكلمات
HP:0025775	Tangential speech	كلام غير واضح
HP:0025776	Thought insertion	شعور بأفكار غريبة
HP:0025777	Thought broadcasting	شعور بأن الأفكار معلنة
HP:0025778	Thought echo	شعور بتكرار الأفكار
HP:0025779	Disorder of thought content	أفكار غير طبيعية
HP:0025780	Abnormal volitional state	قلة الإرادة أو الطاقة
HP:0025781	Abnormally rapid thought process	سرعة التفكير الزائدة
HP:0025782	Abnormal syntax	مشاكل تركيب الجمل
HP:0025783	Diagnostic behavioral phenotype	تشخيص السلوك
HP:0025784	Word salad	كلام غير مترابط
HP:0025785	Abnormal preoccupation	تفكير زائد
HP:0025786	Intraosseous lipoma	ورم دهني بالعظم
HP:0025787	Paraphilia	اهتمامات جنسية غير تقليدية
HP:0025788	Radiographic modifier	ميزة في الأشعة
HP:0025789	Radiolucent	يظهر داكن بالأشعة
HP:0025790	Radiodense	يظهر أبيض بالأشعة
HP:0025791	Delusion of guilt	شعور بالذنب غير مبرر
HP:0025792	Abnormal cognitive process	عملية تفكير غير طبيعية
HP:0025793	Abnormal change in sexual drive	تغير في الرغبة الجنسية
HP:0025794	Reduced MHC I cell surface expression	انخفاض في بروتينات سطح الخلية
HP:0025795	Positive urine infectious agent test	اختبار عدوى إيجابي في البول
HP:0025796	Positive urine Legionella pneumophila antigen test	اختبار مستضد الليجيونيلا في البول
HP:0025797	Unilateral sensorineural hearing impairment	ضعف السمع في أذن واحدة
HP:0025798	Abnormal wrist morphology	تشوه في رسغ اليد
HP:0025799	Abnormal wrist physiology	خلل وظيفي في رسغ اليد
HP:0025800	Wrist instability	عدم ثبات رسغ اليد
HP:0025801	Nail elevation	رفع الظفر عن السرير
HP:0025802	Talipes varus	التواء القدم إلى الداخل
HP:0025803	Mucocutaneous lesion painful	آفة جلدية مؤلمة
HP:0025804	Painful lymphadenopathy	ألم في العقد اللمفاوية
HP:0025805	Absent circulating T cells	غياب الخلايا المناعية التائية
HP:0025806	Abnormal total B cell count	عدد غير طبيعي للخلايا المناعية البائية
HP:0025807	Decreased natural killer cell degranulation	انخفاض إفراز الخلايا القاتلة الطبيعية
HP:0025808	Decreased natural killer cell-induced killing of target cells	انخفاض فعالية قتل الخلايا الطبيعية
HP:0025809	Generalized scaling	تقشير جلدي واسع النطاق
HP:0025810	Ichthyosis linearis circumflexa	بقع جلدية بملامح حرشفية
HP:0025811	Trichorrhexis invaginata	شعر بشكل البامبو
HP:0025812	Seborrheic scales on scalp	قشور فروة الرأس
HP:0025813	Eyebrow scaling skin	قشور على الحواجب
HP:0025814	Patchy stratum granulosum of epidermis	طبقة حبيبية غير متجانسة في الجلد
HP:0030687	Abnormal glucagon level	مستوى غير طبيعي للهرمون جلوكاجون
HP:0030688	Increased glucagon level	ارتفاع مستوى الجلوكاجون في الدم
HP:0030689	Decreased glucagon level	نقص مستوى الجلوكاجون في الدم
HP:0030690	Gingival cleft	تشقق في اللثة
HP:0030691	Divergence nystagmus	حركة غير طبيعية للخارج للعيون
HP:0030692	Brain neoplasm	نمو غير طبيعي في الدماغ
HP:0030693	Supratentorial neoplasm	ورم في الجزء العلوي من الدماغ
HP:0030694	Pineal parenchymal cell neoplasm	ورم في الغدة الصنوبرية
HP:0030706	Ranula	كيس في الفم تحت اللسان
HP:0030707	Unilateral lung agenesis	عدم تطور إحدى الرئتين
HP:0025815	Absent stratum granulosum of epidermis	عدم وجود طبقة حبيبية في الجلد
HP:0025816	Hypogranulosis	قلة الطبقة الحبيبية في الجلد
HP:0025817	Psoriasiform acanthosis	تضخم جلد يشبه الصدفية
HP:0025818	Intraepidermal microabscess formation	خلايا التهابية في الجلد
HP:0025819	Palmoplantar peeling	تقشر الجلد في اليدين والقدمين
HP:0025820	Offspring of consanguineous relationship	طفل من زواج قريب
HP:0025821	Lower eyelid erythema	احمرار الجلد تحت العين
HP:0025822	Upper eyelid erythema	احمرار الجلد فوق العين
HP:0025823	Positive provocative functional shoulder test	اختبار ألم الكتف
HP:0030675	Contracture of proximal interphalangeal joints of 2nd-5th fingers	تيبس في مفاصل الأصابع
HP:0030676	Satyr ear	أذن مدببة
HP:0030677	Mozart ear	تشوه الأذن الخلقي
HP:0030679	Ash-leaf spot	بقعة فاتحة
HP:0030680	Abnormal cardiovascular system morphology	تشوهات القلب والأوعية الدموية
HP:0030681	Abnormal morphology of myocardial trabeculae	تشوه عضلات القلب
HP:0030682	Left ventricular noncompaction	تشوه عضلة القلب اليسرى
HP:0030683	Recurrent bacterial vaginosis	التهابات المهبل
HP:0030684	Abnormal adiponectin level	تغير مستوى الأديبونكتين
HP:0030685	Decreased adiponectin level	انخفاض الأديبونكتين
HP:0030686	Increased adiponectin level	ارتفاع الأديبونكتين
HP:0030708	Myeloschisis	انفتاح في النخاع الشوكي
HP:0030709	Myelocystocele	توسع كيسي في نهاية النخاع الشوكي
HP:0030710	Lipomeningocele	تشوه خلفي مغلق في النخاع الشوكي
HP:0030711	Hydrocolpos	امتلاء المهبل بالسوائل
HP:0012656	Reduced CSF dopamine concentration	انخفاض الدوبامين في السائل المحيط بالدماغ
HP:0012657	Abnormal brain positron emission tomography	مسح دماغي غير طبيعي
HP:0012658	Abnormal brain FDG positron emission tomography	مسح دماغي باستخدام FDG غير طبيعي
HP:0012659	Prefrontal hypometabolism in FDG PET	انخفاض النشاط في الجزء الأمامي من الدماغ
HP:0012660	Thalamic hypometabolism in FDG PET	انخفاض النشاط في الثالاموس
HP:0012661	Hypothalamic hypometabolism in FDG PET	انخفاض النشاط في الوطاء
HP:0012672	Akinetic mutism	عدم الحركة والتحدث
HP:0012673	Aplasia of the upper vagina	عدم وجود الجزء العلوي من المهبل
HP:0012674	Aplasia of the lower vagina	عدم وجود الجزء السفلي من المهبل
HP:0012675	Iron accumulation in brain	تراكم الحديد في الدماغ
HP:0012676	Copper accumulation in brain	تراكم النحاس في الدماغ
HP:0012678	Iron accumulation in substantia nigra	تراكم الحديد في المادة السوداء
HP:0012679	Widened interpedicular distance	زيادة التباعد بين عظام العمود الفقري
HP:0012680	Abnormality of the pineal gland	مشاكل في الغدة الصنوبرية
HP:0012681	Abnormal pineal morphology	شكل غير طبيعي للغدة الصنوبرية
HP:0012682	Pineal gland calcification	تكلس الغدة الصنوبرية
HP:0012693	Abnormal thalamic size	حجم المهاد غير طبيعي
HP:0012694	Enlarged thalamic volume	كبر حجم المهاد
HP:0012695	Decreased thalamic volume	صغر حجم المهاد
HP:0012696	Abnormal thalamic MRI signal intensity	إشارة غير طبيعية في صورة المهاد
HP:0012697	Small basal ganglia	صغر حجم العقد القاعدية
HP:0012698	Cerebellar gliosis	نمو الغراء العصبي في المخيخ
HP:0012699	Anomaly of lower limb diaphyses	خلل في عظم الساق
HP:0012700	Abnormal large intestine physiology	خلل في وظيفة الأمعاء الغليظة
HP:0012701	Bowel urgency	الإلحاح للتبرز
HP:0012702	Tenesmus	الرغبة المؤلمة في التبرز
HP:0012662	Parietal hypometabolism in FDG PET	انخفاض نشاط في الفص الجداري
HP:0012663	Mildly reduced left ventricular ejection fraction	انخفاض طفيف في ضخ البطين الأيسر
HP:0012664	Reduced left ventricular ejection fraction	انخفاض في ضخ البطين الأيسر
HP:0012665	Moderately reduced left ventricular ejection fraction	انخفاض معتدل في ضخ البطين الأيسر
HP:0012666	Severely reduced left ventricular ejection fraction	انخفاض شديد في ضخ البطين الأيسر
HP:0012667	Regional left ventricular wall motion abnormality	خلل في حركة جزء من البطين الأيسر
HP:0012668	Vasovagal syncope	إغماء مفاجئ
HP:0012669	Carotid sinus syncope	إغماء بسبب استجابة جيب السباتي
HP:0012670	Orthostatic syncope	إغماء بسبب الوقوف فجأة
HP:0012671	Abulia	تخاذل الإرادة
HP:0012683	Pineal cyst	كيسة في الغدة الصنوبرية
HP:0012684	Abnormal pineal volume	تغير حجم الغدة الصنوبرية
HP:0012685	Decreased pineal volume	صغر حجم الغدة الصنوبرية
HP:0012686	Increased pineal volume	كبر حجم الغدة الصنوبرية
HP:0012687	Agenesis of pineal gland	عدم وجود الغدة الصنوبرية
